i,alpha,mover,j1,j2
9666,-0.25368412277231,FALSE,896,896
9667,0.79568525238738,TRUE,309,211
9668,-0.421944354315324,FALSE,35,35
9669,0.633734912118758,FALSE,312,312
9670,-1.11392856485416,FALSE,41,41
9671,0.909549892158232,FALSE,733,733
9672,1.26902608418495,FALSE,502,502
9673,-0.455491778546619,TRUE,14,589
9674,-1.58409308552631,TRUE,836,603
9675,0.304244544102541,FALSE,738,738
9676,0.24477901538213,FALSE,616,616
9677,-1.5550097311235,FALSE,830,830
9678,0.597472620088279,TRUE,601,980
9679,-2.03372956095156,FALSE,220,220
9680,-0.766094428330236,TRUE,202,642
9681,1.64864074374536,FALSE,826,826
9682,0.781861255337272,FALSE,388,388
9683,0.107035271527543,TRUE,478,980
9684,-2.83903093066111,FALSE,537,537
9685,0.0840476020809131,FALSE,3,3
9686,-1.06849172575689,FALSE,718,718
9687,0.0415202331190237,FALSE,242,242
9688,0.12720360449926,FALSE,272,272
9689,0.455362146277283,TRUE,145,783
9690,-0.303942854249803,FALSE,657,657
9691,-0.152632610547037,FALSE,57,57
9692,-0.487440542541666,TRUE,117,355
9693,0.125658558849878,FALSE,941,941
9694,-0.651518021819425,FALSE,954,954
9695,0.60503255413826,FALSE,904,904
9696,-0.955708052511467,FALSE,187,187
9697,-1.30989688864828,FALSE,584,584
9698,-0.0863727918460192,TRUE,427,429
9699,-0.456971027534395,TRUE,330,221
9700,0.449581575940742,FALSE,543,543
9701,-1.52864361389056,TRUE,904,688
9702,0.26130411406513,FALSE,149,149
9703,0.97899893179748,TRUE,180,662
9704,-0.893565639606266,TRUE,469,173
9705,0.776499229731006,FALSE,262,262
9706,0.827098895919075,TRUE,405,976
9707,0.590025758779773,FALSE,641,641
9708,-1.0984178133503,TRUE,465,930
9709,-0.313327640434925,FALSE,342,342
9710,0.324346507000662,FALSE,948,948
9711,-1.43894606423409,FALSE,126,126
9712,-0.846363480797309,FALSE,483,483
9713,0.484003937416095,FALSE,962,962
9714,1.07368749601421,FALSE,50,50
9715,0.327073869682668,FALSE,758,758
9716,-0.496857969894198,FALSE,534,534
9717,-0.634803818308647,TRUE,288,558
9718,1.92527954101694,FALSE,185,185
9719,-0.340104692840173,TRUE,456,697
9720,0.692017584593959,TRUE,89,261
9721,-1.12924090478568,FALSE,397,397
9722,-1.00575084994086,FALSE,630,630
9723,-0.40048232230961,FALSE,932,932
9724,0.358030070460921,TRUE,967,673
9725,0.864536504615916,TRUE,874,705
9726,0.00845864220970071,FALSE,82,82
9727,0.471191590201957,FALSE,764,764
9728,-0.0986551362070355,FALSE,558,558
9729,0.343637505134219,FALSE,94,94
9730,-1.43961294443088,FALSE,257,257
9731,0.0559567804768863,TRUE,399,103
9732,-0.206529808885208,TRUE,879,118
9733,-0.183903248247375,FALSE,477,477
9734,-0.621611007571175,FALSE,927,927
9735,1.72797178396387,FALSE,853,853
9736,-0.83977325586013,FALSE,893,893
9737,-0.280588469964513,TRUE,636,517
9738,-0.837294519068898,FALSE,34,34
9739,-0.274834752576703,FALSE,794,794
9740,0.472344695962803,TRUE,916,101
9741,-2.22568790184561,TRUE,941,99
9742,-0.183591740182713,FALSE,28,28
9743,-0.294149680262832,TRUE,774,302
9744,-1.14399797961244,FALSE,286,286
9745,-0.162803767719323,FALSE,373,373
9746,0.267763744882344,TRUE,815,202
9747,0.256801397637298,TRUE,350,887
9748,-0.503576724463198,FALSE,97,97
9749,2.3136823981718,FALSE,419,419
9750,-0.328477396848018,FALSE,591,591
9751,-1.60069174231155,TRUE,35,54
9752,-0.550892250222815,FALSE,291,291
9753,0.95984090358391,FALSE,41,41
9754,-0.752463204114402,FALSE,425,425
9755,-0.0676954848686345,FALSE,897,897
9756,-0.39813194986707,FALSE,34,34
9757,-0.685446064697667,TRUE,110,533
9758,1.31922969719972,FALSE,820,820
9759,-1.85351462035094,FALSE,7,7
9760,-0.0208450711464503,FALSE,626,626
9761,-0.171017568105028,TRUE,981,376
9762,1.43355156758384,FALSE,596,596
9763,-0.0592521393499084,TRUE,360,472
9764,1.03451545170935,FALSE,110,110
9765,0.236448686656401,FALSE,588,588
9766,-0.836224475272863,FALSE,896,896
9767,0.379970091165424,FALSE,422,422
9768,-1.10460030213751,FALSE,107,107
9769,-1.187199766292,TRUE,974,810
9770,1.21382258885069,FALSE,828,828
9771,0.211379146945704,FALSE,462,462
9772,-1.5845710102469,FALSE,43,43
9773,-0.612073093229238,FALSE,189,189
9774,0.608394630605105,FALSE,653,653
9775,0.278458526700406,FALSE,360,360
9776,-0.444539226661303,FALSE,976,976
9777,-0.946679262166707,TRUE,245,85
9778,-0.267779268173179,TRUE,52,563
9779,0.906845380762695,FALSE,668,668
9780,-0.566815871674565,FALSE,912,912
9781,0.960784552176427,TRUE,62,703
9782,0.653310421565837,FALSE,723,723
9783,-0.260021621321324,FALSE,796,796
9784,-1.82078242379202,FALSE,812,812
9785,-0.825434380362193,TRUE,613,744
9786,0.652880796842404,TRUE,96,649
9787,1.81612262417402,FALSE,541,541
9788,0.83124485996798,FALSE,290,290
9789,-0.986910956637502,FALSE,596,596
9790,0.235971648630003,FALSE,297,297
9791,-0.39107262972413,FALSE,704,704
9792,-0.562844166532242,FALSE,391,391
9793,-1.096941997855,FALSE,281,281
9794,-0.766455873393538,TRUE,828,324
9795,0.841213688203962,TRUE,526,910
9796,1.88069370446266,TRUE,362,397
9797,0.64320351401576,FALSE,37,37
9798,-1.17495868175951,FALSE,927,927
9799,-0.707064511984902,TRUE,701,382
9800,2.10886887502703,FALSE,664,664
9801,-0.462387102048366,TRUE,130,870
9802,-0.787198296760632,FALSE,314,314
9803,-0.45889577310437,TRUE,88,298
9804,2.39224302467071,FALSE,939,939
9805,0.355842953570359,FALSE,938,938
9806,-0.289309959397291,FALSE,599,599
9807,1.08896230867381,FALSE,71,71
9808,-1.39507201580229,TRUE,663,205
9809,-0.11780715222447,TRUE,254,884
9810,0.701325333466092,FALSE,137,137
9811,-1.12083485307123,TRUE,492,928
9812,-0.485393915160034,FALSE,304,304
9813,0.422571271335969,TRUE,226,675
9814,-1.39032205465034,TRUE,884,519
9815,-2.02307866311819,FALSE,991,991
9816,-0.290768076022749,FALSE,472,472
9817,2.03583436909379,TRUE,732,980
9818,-0.796212504213896,FALSE,481,481
9819,-1.38233174744969,FALSE,386,386
9820,-0.122610698383884,FALSE,182,182
9821,1.23276415861198,TRUE,674,208
9822,-0.941158521456586,FALSE,578,578
9823,0.617050072157019,FALSE,778,778
9824,-0.282271825160748,FALSE,89,89
9825,-1.96730476909972,FALSE,813,813
9826,-0.0602495271598923,FALSE,721,721
9827,0.342110581527869,FALSE,912,912
9828,-0.22005957055813,FALSE,923,923
9829,0.126721384784114,TRUE,995,356
9830,-0.867487393748536,FALSE,169,169
9831,-0.695571940009547,FALSE,599,599
9832,-0.136493927160928,TRUE,516,900
9833,1.32213601549527,FALSE,309,309
9834,-1.34972916937413,FALSE,611,611
9835,-0.786217214105137,FALSE,514,514
9836,-0.0435465616008335,FALSE,296,296
9837,-1.23532310704265,FALSE,461,461
9838,-1.33858970572591,FALSE,682,682
9839,-0.288542802053845,FALSE,103,103
9840,-0.497587817746738,FALSE,956,956
9841,0.55438072402774,FALSE,650,650
9842,-0.389220440881234,FALSE,498,498
9843,-1.47460162257593,FALSE,910,910
9844,2.45690107208285,FALSE,68,68
9845,-0.487471142773177,FALSE,911,911
9846,2.39070819553544,FALSE,387,387
9847,-0.935035495706276,FALSE,730,730
9848,0.539162128762485,FALSE,598,598
9849,-0.646089022340935,FALSE,385,385
9850,1.06664751736022,FALSE,257,257
9851,-0.625039057680061,FALSE,58,58
9852,-0.0161802595633956,TRUE,315,911
9853,0.541146625819345,FALSE,388,388
9854,-0.334430286053997,FALSE,179,179
9855,-0.714840124518591,FALSE,546,546
9856,-0.204474635271085,FALSE,510,510
9857,-1.85817615589697,FALSE,621,621
9858,-0.203771242276033,FALSE,222,222
9859,-0.521922497721144,TRUE,320,717
9860,0.0219895902354585,TRUE,231,246
9861,-1.61561080874165,TRUE,796,448
9862,0.621139544974908,FALSE,92,92
9863,-0.0633874213995069,FALSE,179,179
9864,-1.07479145782257,FALSE,894,894
9865,1.27557246284008,TRUE,897,541
9866,-0.139930151074155,FALSE,720,720
9867,-1.72081681781116,FALSE,113,113
9868,1.5494297385514,TRUE,507,6
9869,-0.578191674025222,FALSE,958,958
9870,0.19332751608516,TRUE,940,904
9871,1.62171389334205,FALSE,600,600
9872,0.650310267796565,FALSE,640,640
9873,0.0609689206700981,FALSE,146,146
9874,0.263962522763769,FALSE,517,517
9875,-0.51818844088866,FALSE,697,697
9876,0.894870214644834,FALSE,545,545
9877,0.209166802531704,FALSE,937,937
9878,-0.626144578212546,FALSE,526,526
9879,-0.535410705180782,FALSE,566,566
9880,0.53271436563676,TRUE,661,709
9881,-0.947206472673011,FALSE,455,455
9882,0.714720385727716,TRUE,117,258
9883,0.837615765744166,FALSE,17,17
9884,-0.973333255302537,FALSE,58,58
9885,1.20300826038635,TRUE,873,256
9886,-0.35130999980726,FALSE,665,665
9887,1.45921637660912,TRUE,937,120
9888,0.429112848767409,FALSE,142,142
9889,-1.47862664196534,TRUE,871,110
9890,0.716358336317597,FALSE,559,559
9891,-0.80732728252893,FALSE,247,247
9892,-0.454706578541729,FALSE,304,304
9893,0.380421821511793,FALSE,307,307
9894,1.04457746532007,FALSE,807,807
9895,-0.477700811129172,FALSE,67,67
9896,0.126339421427552,FALSE,795,795
9897,-1.55525861001837,FALSE,760,760
9898,-2.11688156188244,FALSE,517,517
9899,-1.87957091175864,TRUE,127,19
9900,-0.805848935701737,FALSE,672,672
9901,1.02393205458164,TRUE,292,199
9902,-0.937558000824962,FALSE,485,485
9903,-0.971545994791127,FALSE,525,525
9904,-0.291357348658297,TRUE,642,747
9905,-1.0949147728468,FALSE,883,883
9906,0.591065362721384,FALSE,791,791
9907,0.201179559159097,FALSE,378,378
9908,0.692298414451174,FALSE,753,753
9909,-0.933112999682196,FALSE,635,635
9910,-0.0916764292702965,FALSE,494,494
9911,0.00937465255439048,FALSE,781,781
9912,0.411193851149111,FALSE,818,818
9913,0.119109955272306,FALSE,652,652
9914,-0.732340377702492,TRUE,866,483
9915,0.733146980945844,FALSE,27,27
9916,0.364444716088094,TRUE,399,607
9917,-0.118582879029263,TRUE,891,176
9918,-0.426453549691668,FALSE,874,874
9919,0.78455497298849,FALSE,601,601
9920,1.74607429293342,FALSE,246,246
9921,1.4697778124469,FALSE,341,341
9922,-0.463479239652754,TRUE,446,161
9923,-0.108818587018686,FALSE,108,108
9924,-0.473272732146784,FALSE,226,226
9925,0.17553477956171,FALSE,628,628
9926,-0.333345425746965,FALSE,103,103
9927,1.66668924645811,TRUE,332,508
9928,-0.346608415396621,FALSE,677,677
9929,-0.442139382112549,FALSE,659,659
9930,-0.115799965662378,TRUE,230,985
9931,-0.187580301055017,FALSE,505,505
9932,0.685333507516891,FALSE,609,609
9933,0.534629559226792,FALSE,623,623
9934,-1.57934369019036,FALSE,700,700
9935,-0.659888023578504,FALSE,975,975
9936,-0.431698806584561,FALSE,945,945
9937,0.943680170905876,TRUE,905,359
9938,-0.0205541217901166,FALSE,151,151
9939,0.499589693406767,FALSE,483,483
9940,-0.0784031998095674,FALSE,158,158
9941,-0.439351676618435,FALSE,641,641
9942,0.664590558712137,TRUE,202,694
9943,2.33326805168243,FALSE,296,296
9944,0.00703032259175865,FALSE,990,990
9945,-3.40202380435592,TRUE,310,254
9946,-0.957886086352753,FALSE,195,195
9947,-0.226493191282047,TRUE,111,192
9948,-1.5566266086941,FALSE,271,271
9949,0.316930444126918,FALSE,494,494
9950,-0.584147782524673,FALSE,33,33
9951,0.69695766608415,FALSE,845,845
9952,0.944522906044958,TRUE,571,422
9953,-1.81461068217308,FALSE,46,46
9954,0.563601402749299,FALSE,535,535
9955,0.97280698896353,FALSE,130,130
9956,-0.680483584218796,TRUE,235,350
9957,-0.926533647132229,TRUE,524,242
9958,-1.93596093473838,TRUE,749,299
9959,0.963541902693928,FALSE,167,167
9960,2.08368545314789,FALSE,773,773
9961,-0.11643781395344,FALSE,80,80
9962,1.10669459920306,FALSE,791,791
9963,1.2277428318739,FALSE,462,462
9964,0.101293752103079,FALSE,945,945
9965,0.0401718519647928,FALSE,967,967
9966,2.05214798922842,TRUE,901,803
9967,-0.447245537200564,TRUE,942,102
9968,-1.18161268028822,FALSE,659,659
9969,1.23872328136125,TRUE,266,495
9970,-0.598233690675221,FALSE,136,136
9971,-1.4757096969074,FALSE,233,233
9972,-0.336164840191767,FALSE,206,206
9973,-0.842040965601314,FALSE,442,442
9974,-0.994240964580995,TRUE,723,663
9975,2.27094389609834,FALSE,171,171
9976,0.0101879603666104,TRUE,824,165
9977,0.558212375940976,TRUE,26,754
9978,-2.10888712710612,FALSE,677,677
9979,0.103266169843979,FALSE,749,749
9980,-1.80014777891941,FALSE,416,416
9981,0.473502144516299,FALSE,929,929
9982,0.725034660594589,FALSE,78,78
9983,-0.426865426249103,FALSE,221,221
9984,-0.536773054798828,TRUE,540,748
9985,1.32386033170034,FALSE,446,446
9986,-1.09135313099825,FALSE,622,622
9987,0.309381106948007,FALSE,459,459
9988,0.492173973008798,FALSE,985,985
9989,0.739040639109675,FALSE,325,325
9990,-0.117926154118613,FALSE,503,503
9991,0.158641033633531,FALSE,442,442
9992,-0.975039590837087,TRUE,395,346
9993,0.940499387723458,FALSE,915,915
9994,-0.589638883691936,TRUE,642,775
9995,-1.02478395544898,FALSE,848,848
9996,-0.367116389551086,FALSE,918,918
9997,-0.757472903941856,FALSE,330,330
9998,1.07932886772481,TRUE,325,290
9999,-0.644924173032691,FALSE,570,570
10000,2.37072522047599,TRUE,945,885
10001,-0.166811957051551,FALSE,795,795
10002,0.926961395348714,FALSE,126,126
10003,-0.568151747750955,FALSE,823,823
10004,0.225090080591701,FALSE,20,20
10005,1.13198590550899,TRUE,745,545
10006,1.38048153537304,FALSE,433,433
10007,-0.232803414225492,FALSE,270,270
10008,-1.60064332725513,FALSE,196,196
10009,-0.298369177065937,FALSE,53,53
10010,-0.275624083392323,FALSE,438,438
10011,-0.0303255731712796,TRUE,493,842
10012,1.08934602068742,FALSE,215,215
10013,-1.00542176024774,FALSE,765,765
10014,-1.63253625507862,TRUE,557,553
10015,0.77354244519438,FALSE,921,921
10016,-0.0282083227394901,FALSE,488,488
10017,0.356261089792291,FALSE,484,484
10018,-1.32699311672804,FALSE,146,146
10019,-0.704537495814,FALSE,139,139
10020,-0.220218526282562,FALSE,50,50
10021,2.09328765920526,FALSE,668,668
10022,1.7304749495467,FALSE,998,998
10023,0.0358135490592385,TRUE,48,55
10024,1.06492992191758,FALSE,516,516
10025,-0.56778169799989,FALSE,529,529
10026,-0.377441251601803,FALSE,6,6
10027,-0.0891942767245945,FALSE,656,656
10028,-1.41729253214115,FALSE,784,784
10029,-0.007316741874337,FALSE,178,178
10030,0.232891077088258,TRUE,767,52
10031,-1.11888027660423,FALSE,117,117
10032,-1.47018010762783,FALSE,458,458
10033,3.0351846758287,FALSE,388,388
10034,-0.476539832807626,FALSE,389,389
10035,0.451313004452601,FALSE,910,910
10036,-0.517409128572129,TRUE,159,541
10037,1.54942502255037,TRUE,750,501
10038,-0.375973966375061,FALSE,581,581
10039,0.46441848670492,FALSE,845,845
10040,0.749278152617118,FALSE,810,810
10041,-0.536598333798959,FALSE,997,997
10042,-0.633883148618397,TRUE,23,109
10043,1.06539724788868,FALSE,963,963
10044,1.32270844365787,FALSE,750,750
10045,0.218300623553162,FALSE,581,581
10046,-1.25758472345198,FALSE,304,304
10047,0.825264714138557,FALSE,509,509
10048,-0.747180398477577,TRUE,487,997
10049,-0.164060635541832,FALSE,236,236
10050,1.36336539432535,FALSE,808,808
10051,-1.64386610115457,FALSE,45,45
10052,0.745335943704726,FALSE,984,984
10053,0.293044763909537,TRUE,421,66
10054,0.270188485333042,FALSE,712,712
10055,0.262238902740364,FALSE,702,702
10056,-0.302329376964921,FALSE,836,836
10057,0.152479166000392,TRUE,995,882
10058,-0.337628148828434,FALSE,596,596
10059,0.247955001704697,FALSE,491,491
10060,-0.617061868702469,FALSE,375,375
10061,0.314336730164334,FALSE,22,22
10062,1.47436414465498,FALSE,923,923
10063,-0.943039920232843,FALSE,696,696
10064,-0.474381486707947,TRUE,276,515
10065,-0.563278378062167,TRUE,905,952
10066,1.16893111543718,FALSE,84,84
10067,-0.333144354805185,FALSE,883,883
10068,0.985296971597555,FALSE,743,743
10069,-0.0547983326629928,FALSE,513,513
10070,-0.642077505990411,FALSE,290,290
10071,0.833390373912054,TRUE,889,251
10072,-0.646107131980149,FALSE,833,833
10073,-0.476858939111105,FALSE,108,108
10074,-0.474221834672128,TRUE,371,99
10075,0.955973461204215,FALSE,250,250
10076,2.1120634155689,FALSE,990,990
10077,-1.34707687784406,TRUE,645,700
10078,-0.862935063143699,FALSE,350,350
10079,-1.0367041683259,FALSE,477,477
10080,-1.27819556971995,FALSE,627,627
10081,0.183318133516458,FALSE,325,325
10082,0.147991982788714,FALSE,50,50
10083,-0.373175236860531,FALSE,452,452
10084,-0.507699841913519,FALSE,209,209
10085,0.629771137723966,FALSE,125,125
10086,-2.04073343595331,FALSE,882,882
10087,1.30794616991915,FALSE,562,562
10088,0.108779611126167,FALSE,125,125
10089,0.853662181475636,TRUE,538,136
10090,-0.0807684930122559,FALSE,610,610
10091,0.0266682271498944,FALSE,249,249
10092,-0.286406965481346,FALSE,528,528
10093,-0.560180821548426,FALSE,627,627
10094,1.00774592006759,FALSE,353,353
10095,0.0856700649115013,FALSE,527,527
10096,-1.21820991441122,TRUE,450,373
10097,0.412227108536377,FALSE,174,174
10098,-0.894853354942791,FALSE,672,672
10099,-2.15935920310234,FALSE,919,919
10100,-0.119772751645552,FALSE,893,893
10101,-0.0995904316390441,FALSE,599,599
10102,0.455416627732626,FALSE,872,872
10103,1.36998996885135,FALSE,163,163
10104,0.911347896947853,FALSE,550,550
10105,-0.767622849584543,TRUE,413,186
10106,0.565692873196115,FALSE,479,479
10107,0.0762636100436516,FALSE,293,293
10108,0.49980868854526,FALSE,870,870
10109,-0.390119955399545,TRUE,817,583
10110,-0.673173462420635,TRUE,843,612
10111,1.02716771572023,FALSE,949,949
10112,0.110861512209656,TRUE,173,191
10113,0.675508151078739,TRUE,291,784
10114,-0.641849369670802,TRUE,834,633
10115,-2.76780957091076,FALSE,70,70
10116,-0.468295912940763,FALSE,839,839
10117,0.143525212645844,FALSE,330,330
10118,2.00949205666946,FALSE,295,295
10119,-0.0309996347751117,TRUE,434,399
10120,-2.27916800857114,FALSE,495,495
10121,-0.481259088306004,FALSE,356,356
10122,-0.988807749463156,FALSE,32,32
10123,0.50329237491952,FALSE,950,950
10124,-0.255294615868917,FALSE,724,724
10125,0.642256488332133,TRUE,73,464
10126,0.90171809133088,FALSE,936,936
10127,-0.926949314576174,TRUE,827,951
10128,1.05683686737174,TRUE,740,568
10129,-0.721790393118678,TRUE,652,857
10130,-0.182977375774527,FALSE,292,292
10131,-0.359312181657399,FALSE,546,546
10132,-2.10300253136773,FALSE,550,550
10133,-0.357462049881763,FALSE,361,361
10134,-2.0726073895804,FALSE,707,707
10135,-1.49715044241428,FALSE,317,317
10136,0.200368707844315,TRUE,485,835
10137,0.334924230263071,FALSE,278,278
10138,0.682696072673157,FALSE,456,456
10139,-0.662787919096883,FALSE,981,981
10140,0.497335711039902,FALSE,545,545
10141,1.14737477277459,FALSE,736,736
10142,-0.459121419973224,FALSE,643,643
10143,0.565362047910318,TRUE,521,268
10144,-1.66866810832929,FALSE,749,749
10145,-0.38306246545579,TRUE,547,663
10146,-0.00847366732933724,FALSE,103,103
10147,0.510210369755388,FALSE,428,428
10148,-0.932011875536578,TRUE,589,798
10149,-0.257446180502955,TRUE,675,639
10150,0.117822917397573,FALSE,128,128
10151,0.904039400865661,FALSE,638,638
10152,0.795296129203478,FALSE,963,963
10153,-0.164666188582273,FALSE,626,626
10154,0.291882319300427,FALSE,815,815
10155,0.288420121493848,TRUE,847,933
10156,-0.782786964697379,FALSE,896,896
10157,2.38185237005017,TRUE,112,857
10158,0.209215616725302,FALSE,310,310
10159,0.480956832319122,FALSE,157,157
10160,-1.3313879315245,FALSE,590,590
10161,-0.23623050733255,TRUE,675,859
10162,-0.17850332055139,FALSE,435,435
10163,0.806967505105795,TRUE,477,219
10164,0.490977233638593,FALSE,876,876
10165,-0.204995392309063,FALSE,923,923
10166,0.482135402550063,FALSE,260,260
10167,0.380271942097618,TRUE,61,6
10168,1.04328854424831,FALSE,937,937
10169,1.13519074156665,TRUE,185,259
10170,0.505279341360395,FALSE,336,336
10171,-1.15111482854457,FALSE,33,33
10172,-0.309411644757202,FALSE,486,486
10173,-0.366424218527957,FALSE,432,432
10174,1.53129935755268,FALSE,352,352
10175,-0.211550544960911,FALSE,368,368
10176,-0.650891344601229,FALSE,212,212
10177,1.97608189676625,TRUE,2,95
10178,1.5693597790461,FALSE,717,717
10179,-0.113792498019096,FALSE,905,905
10180,0.510704124062367,TRUE,293,41
10181,-1.14067031082352,FALSE,518,518
10182,0.585067598005369,FALSE,386,386
10183,-0.563284077833947,FALSE,389,389
10184,-0.144310029876606,TRUE,625,321
10185,-0.837416429622936,FALSE,547,547
10186,-2.12838543121708,FALSE,254,254
10187,-1.39904620866278,TRUE,357,232
10188,0.842317921390649,FALSE,619,619
10189,-1.34952395669583,FALSE,149,149
10190,-0.598242476103812,FALSE,373,373
10191,-0.955832339971213,FALSE,333,333
10192,-0.144921389347245,FALSE,533,533
10193,0.593508865764569,TRUE,635,595
10194,-0.339270336014616,FALSE,125,125
10195,-0.959495227540805,FALSE,597,597
10196,0.593866190620004,FALSE,410,410
10197,0.114275460928116,TRUE,866,904
10198,1.43400702563628,FALSE,91,91
10199,-0.087559376766892,FALSE,233,233
10200,1.00789202515972,TRUE,724,447
10201,-0.381633376283053,TRUE,138,706
10202,0.935090159980893,FALSE,254,254
10203,0.104233166376613,FALSE,375,375
10204,-0.534854380219834,FALSE,90,90
10205,0.0707816771213585,FALSE,533,533
10206,0.240181805319765,FALSE,170,170
10207,1.68964793374587,FALSE,740,740
10208,1.02414917710077,FALSE,286,286
10209,-0.419739074384333,FALSE,109,109
10210,-0.0369867065743124,FALSE,615,615
10211,0.764976537359606,FALSE,94,94
10212,-1.5008257864076,FALSE,374,374
10213,0.214014312766981,TRUE,135,896
10214,0.244747538630604,FALSE,199,199
10215,1.17692742388951,FALSE,723,723
10216,0.633328387619904,FALSE,583,583
10217,0.773944993239029,FALSE,170,170
10218,0.404707156876292,FALSE,94,94
10219,0.883993973105919,FALSE,292,292
10220,2.5151541033524,FALSE,520,520
10221,0.129129684794276,FALSE,882,882
10222,0.944172076264082,TRUE,344,528
10223,1.1538120715818,FALSE,657,657
10224,-1.25639300507855,FALSE,169,169
10225,-0.0751955335848054,FALSE,476,476
10226,-0.377916070059594,FALSE,610,610
10227,-0.809359127441514,FALSE,415,415
10228,-0.79041802297243,TRUE,76,468
10229,-0.62868810865484,FALSE,122,122
10230,-0.637886706764605,FALSE,236,236
10231,0.919830435425396,FALSE,978,978
10232,0.680061627440306,TRUE,683,471
10233,-0.0759604115168596,FALSE,324,324
10234,0.0136117851637421,FALSE,455,455
10235,1.86726042151472,FALSE,619,619
10236,-1.33446963660132,FALSE,826,826
10237,0.18249599749111,FALSE,351,351
10238,0.651255241480495,FALSE,516,516
10239,0.259658852527213,TRUE,142,449
10240,-0.444577320351771,FALSE,598,598
10241,0.458059741101479,TRUE,700,27
10242,-0.191014994933891,FALSE,720,720
10243,-0.610708179654685,FALSE,564,564
10244,-0.00958353392819738,TRUE,127,31
10245,0.181466727279197,FALSE,803,803
10246,0.0269994384694014,FALSE,959,959
10247,1.18219101666966,TRUE,123,69
10248,0.925787976870365,FALSE,37,37
10249,0.841009820282554,FALSE,659,659
10250,-0.662610868541649,FALSE,451,451
10251,0.896689140266351,FALSE,365,365
10252,0.0529047314288295,FALSE,843,843
10253,0.845817573469817,TRUE,292,335
10254,0.355093881174994,FALSE,913,913
10255,-0.44358658805031,TRUE,202,92
10256,0.196855630797581,TRUE,418,420
10257,-0.549859995779002,FALSE,84,84
10258,-0.320303514255554,FALSE,556,556
10259,1.69941740178558,FALSE,997,997
10260,1.41005385066894,TRUE,230,452
10261,-0.418286387805029,TRUE,599,141
10262,-0.487959046791503,FALSE,876,876
10263,1.2090469230093,FALSE,94,94
10264,-0.0120161097220343,FALSE,665,665
10265,0.336074954898283,TRUE,263,347
10266,-0.062635941313421,FALSE,758,758
10267,1.1795813673444,FALSE,36,36
10268,0.291337289957027,FALSE,396,396
10269,-0.237791540686475,FALSE,353,353
10270,0.863979391649015,FALSE,910,910
10271,0.944293568577387,FALSE,433,433
10272,0.5018334404075,FALSE,523,523
10273,1.51691082297951,FALSE,521,521
10274,-0.408166800735112,FALSE,938,938
10275,-0.194906387356991,FALSE,364,364
10276,-0.439528464011452,FALSE,455,455
10277,0.911126439095812,FALSE,906,906
10278,-0.0350511842632905,FALSE,690,690
10279,-0.239201173144687,TRUE,314,284
10280,-2.98269562359039,FALSE,473,473
10281,0.130681014649672,FALSE,959,959
10282,-0.157137972601751,FALSE,918,918
10283,2.76047601791108,FALSE,313,313
10284,-1.12657664362351,FALSE,428,428
10285,0.819767299650629,FALSE,940,940
10286,0.570563100931501,FALSE,776,776
10287,-0.0232211708894189,FALSE,622,622
10288,0.409783671263781,FALSE,909,909
10289,0.876278016258507,FALSE,670,670
10290,-0.205999413722254,TRUE,670,704
10291,-0.621573830443012,FALSE,628,628
10292,-0.615400155181687,FALSE,766,766
10293,-2.18805274220316,FALSE,232,232
10294,-0.234911576739548,FALSE,411,411
10295,-0.0136346889626919,TRUE,194,948
10296,1.35423596071885,FALSE,335,335
10297,0.529815696106808,FALSE,573,573
10298,0.870229375110544,FALSE,707,707
10299,-1.1410846391639,FALSE,392,392
10300,0.507829491903781,TRUE,267,422
10301,-0.814478003804002,FALSE,271,271
10302,0.275380742358604,FALSE,65,65
10303,1.67252010175664,FALSE,312,312
10304,-1.31368875201348,FALSE,502,502
10305,-0.0172967864537416,FALSE,486,486
10306,-0.0760875408470228,TRUE,469,954
10307,0.617476455000004,FALSE,423,423
10308,2.03573439062658,FALSE,422,422
10309,-2.20255937835009,FALSE,358,358
10310,1.16661934623679,FALSE,477,477
10311,-0.708597802334391,FALSE,228,228
10312,0.0864216836867825,FALSE,170,170
10313,1.08454703842317,TRUE,254,97
10314,1.52950149857165,FALSE,184,184
10315,1.46835411596099,FALSE,407,407
10316,1.76746064517739,TRUE,46,791
10317,-2.08228278464891,FALSE,813,813
10318,-0.552207510249377,TRUE,920,720
10319,-0.314868219988754,TRUE,344,899
10320,0.574296337252268,FALSE,297,297
10321,-0.92233605632276,TRUE,650,338
10322,-0.455897297039547,TRUE,532,925
10323,-0.0273800296439427,FALSE,43,43
10324,-1.8246639556574,FALSE,971,971
10325,0.384072202233825,FALSE,146,146
10326,-0.0522482619773513,TRUE,89,193
10327,0.991514234997062,FALSE,946,946
10328,-1.04795091135148,FALSE,455,455
10329,-0.0775652009533576,FALSE,128,128
10330,1.12841437455081,FALSE,408,408
10331,-1.84058321358534,FALSE,847,847
10332,0.752368044369658,TRUE,272,898
10333,-0.0831924292139956,FALSE,491,491
10334,-1.30758410372434,TRUE,653,330
10335,-0.736455336294272,FALSE,34,34
10336,-0.896826704619056,TRUE,782,609
10337,0.22442431658117,FALSE,374,374
10338,1.58094871146837,FALSE,781,781
10339,0.239079764479267,FALSE,510,510
10340,-0.539006950152136,FALSE,851,851
10341,-0.312481443393862,FALSE,531,531
10342,0.467480097536413,FALSE,840,840
10343,0.0838066456898129,FALSE,219,219
