i,j,t,y,alpha,psi,lambda_t,eps,mover
10489,386,2,-0.201356353380067,0.335468576836845,-0.360566848886869,0.05,-0.226258081330043,FALSE
10490,665,1,-2.61073803934401,-1.82818804651428,-0.49635056666674,0,-0.28619942616299,FALSE
10490,665,2,-2.30312666069092,-1.82818804651428,-0.49635056666674,0.05,-0.0285880475099017,FALSE
10491,850,1,-1.20445602969757,-1.36864417290599,0.412912176629668,0,-0.248724033421248,FALSE
10491,850,2,-1.1235600623433,-1.36864417290599,0.412912176629668,0.05,-0.217828066066973,FALSE
10492,894,1,-0.1945449993529,0.044063621077813,-0.0418563743031794,0,-0.196752246127533,FALSE
10492,894,2,0.0778473066840141,0.044063621077813,-0.0418563743031794,0.05,0.0256400599093805,FALSE
10493,91,1,-0.582174299277985,0.873987453359499,-1.06487068349381,0,-0.391291069143675,FALSE
10493,91,2,0.267276361128968,0.873987453359499,-1.06487068349381,0.05,0.408159591263278,FALSE
10494,228,1,0.163248932449269,0.209025651705873,-0.113762114004877,0,0.0679853947482729,FALSE
10494,228,2,0.374688714295809,0.209025651705873,-0.113762114004877,0.05,0.229425176594813,FALSE
10495,891,1,-1.60806139451027,-0.612991646632199,-1.32900715652973,0,0.333937408651663,FALSE
10495,891,2,-1.83868183202584,-0.612991646632199,-1.32900715652973,0.05,0.0533169711360864,FALSE
10496,694,1,-0.474093718153625,-0.209447604573074,-0.210720699341667,0,-0.053925414238884,FALSE
10496,694,2,-0.624700408317049,-0.209447604573074,-0.210720699341667,0.05,-0.254532104402308,FALSE
10497,650,1,1.55725700708506,0.969859161114395,0.712083316243439,0,-0.124685470272772,FALSE
10497,650,2,2.0868394937763,0.969859161114395,0.712083316243439,0.05,0.354897016418468,FALSE
10498,433,1,0.139306506432499,0.762869600205836,-0.822209291151897,0,0.19864619737856,FALSE
10498,433,2,0.360304591311886,0.762869600205836,-0.822209291151897,0.05,0.369644282257947,FALSE
10499,93,1,-0.301768244899234,-1.15287906265819,0.391569768269491,0,0.459541049489468,FALSE
10499,93,2,-0.915608631947145,-1.15287906265819,0.391569768269491,0.05,-0.204299337558443,FALSE
10500,472,1,1.20091825952974,0.986316651610666,0.130505434457935,0,0.0840961734611346,FALSE
10500,472,2,1.10019509667054,0.986316651610666,0.130505434457935,0.05,-0.0666269893980625,FALSE
10501,462,1,-0.231196143147001,-0.662967350872686,0.347893022114424,0,0.0838781856112615,FALSE
10501,462,2,-0.0183039655948392,-0.662967350872686,0.347893022114424,0.05,0.246770363163423,FALSE
10502,279,1,-0.921244098369551,0.576721095275666,-1.48544118062955,0,-0.0125240130156633,FALSE
10502,279,2,-0.540175004273671,0.576721095275666,-1.48544118062955,0.05,0.318545081080216,FALSE
10503,622,1,-0.464557639290964,-0.137837766229678,-0.229515575375806,0,-0.0972042976854803,FALSE
10503,622,2,-0.253511379310028,-0.137837766229678,-0.229515575375806,0.05,0.0638419622954561,FALSE
10504,878,1,-0.291306308939969,-0.16817673667416,-0.613604461448496,0,0.490474889182686,FALSE
10504,878,2,-0.551367766620276,-0.16817673667416,-0.613604461448496,0.05,0.180413431502379,FALSE
10505,359,1,1.51819199609875,0.57619298881224,0.687817560876235,0,0.254181446410272,FALSE
10505,359,2,1.1711774256732,0.57619298881224,0.687817560876235,0.05,-0.142833124015275,FALSE
10506,653,1,3.01150829871473,2.48356723710774,0.506500331709326,0,0.0214407298976624,FALSE
10506,653,2,3.26189881563084,2.48356723710774,0.506500331709326,0.05,0.221831246813782,FALSE
10507,491,1,0.354163610570325,-0.0321732234653198,0.209163219540824,0,0.177173614494821,TRUE
10507,505,2,0.582738979373919,-0.0321732234653198,0.466157008931242,0.05,0.0987551939079971,TRUE
10508,220,1,-1.64719715247416,-0.809538126372768,-0.343475472470289,0,-0.494183553631107,FALSE
10508,220,2,-1.16231555245214,-0.809538126372768,-0.343475472470289,0.05,-0.0593019536090859,FALSE
10509,680,1,0.658719130545833,1.03809864161255,-0.157706558024918,0,-0.2216729530418,FALSE
10509,680,2,0.431334433512704,1.03809864161255,-0.157706558024918,0.05,-0.499057650074929,FALSE
10510,164,1,-0.480384501892292,-0.308130235682242,-0.178661954892664,0,0.00640768868261401,FALSE
10510,164,2,-0.828792932362383,-0.308130235682242,-0.178661954892664,0.05,-0.392000741787477,FALSE
10511,485,1,0.685607778990446,-0.0438239778552511,0.421118329748743,0,0.308313427096954,FALSE
10511,485,2,0.556239153271543,-0.0438239778552511,0.421118329748743,0.05,0.128944801378051,FALSE
10512,895,1,-0.361133487599521,-0.935428125974046,0.225515794161279,0,0.348778844213245,TRUE
10512,537,2,-0.850728046209546,-0.935428125974046,0.481179687963981,0.05,-0.44647960819948,TRUE
10513,133,1,0.54469746656161,0.435475732280363,0.656582953061655,0,-0.547361218780408,FALSE
10513,133,2,0.741081977955745,0.435475732280363,0.656582953061655,0.05,-0.400976707386274,FALSE
10514,655,1,-1.23820599537548,-1.4339765327321,-0.13579997706957,0,0.331570514426182,FALSE
10514,655,2,-1.40625040195389,-1.4339765327321,-0.13579997706957,0.05,0.113526107847772,FALSE
10515,783,1,-0.712742154308054,-1.18437487077313,0.305592422238311,0,0.166040294226764,FALSE
10515,783,2,-0.919222800245348,-1.18437487077313,0.305592422238311,0.05,-0.0904403517105304,FALSE
10516,617,1,0.883184457889012,0.466978091389648,-0.225124251872676,0,0.64133061837204,FALSE
10516,617,2,-0.0473242066532971,0.466978091389648,-0.225124251872676,0.05,-0.339178046170269,FALSE
10517,416,1,0.785878939420231,1.37245071049548,-0.614905466424771,0,0.028333695349524,TRUE
10517,550,2,1.72673618376227,1.37245071049548,-0.222526500309008,0.05,0.526811973575804,TRUE
10518,558,1,1.24271064774931,0.891390334549842,0.190833367267725,0,0.160486945931741,FALSE
10518,558,2,1.38115699809248,0.891390334549842,0.190833367267725,0.05,0.248933296274914,FALSE
10519,505,1,1.30857391783553,0.755817256413849,0.466157008931242,0,0.0865996524904404,FALSE
10519,505,2,1.68103603805255,0.755817256413849,0.466157008931242,0.05,0.409061772707459,FALSE
10520,722,1,-0.660960929099557,-1.55961175321549,0.568832150093006,0,0.329818674022922,FALSE
10520,722,2,-0.862108902906374,-1.55961175321549,0.568832150093006,0.05,0.0786707002161056,FALSE
10521,405,1,1.31349865592793,0.455421258883168,1.03181345912644,0,-0.173736062081678,FALSE
10521,405,2,1.10289424925973,0.455421258883168,1.03181345912644,0.05,-0.434340468749871,FALSE
10522,403,1,-0.160423218508775,-0.722021190584968,0.150526694108221,0,0.411071277967973,TRUE
10522,221,2,-0.245566968069242,-0.722021190584968,-0.0436870877513591,0.05,0.470141310267085,TRUE
10523,452,1,0.358832357230297,0.0640311615053511,0.121677140180762,0,0.173124055544183,FALSE
10523,452,2,0.404010144898592,0.0640311615053511,0.121677140180762,0.05,0.168301843212478,FALSE
10524,547,1,1.62489830868119,1.33781613034269,-0.0826463008844652,0,0.36972847922297,FALSE
10524,547,2,0.876748396412441,1.33781613034269,-0.0826463008844652,0.05,-0.428421433045781,FALSE
10525,487,1,-1.90265107029369,-1.54030721335937,-0.448164890256005,0,0.0858210333216831,FALSE
10525,487,2,-1.93734050540441,-1.54030721335937,-0.448164890256005,0.05,0.00113159821096599,FALSE
10526,120,1,0.392098732959339,0.885322802880875,-0.668979329416004,0,0.175755259494467,TRUE
10526,569,2,1.68004616039577,0.885322802880875,0.607236029050987,0.05,0.137487328463911,TRUE
10527,7,1,-0.753392833884836,-1.82323613674189,0.779651463123096,0,0.290191839733962,FALSE
10527,7,2,-1.29372922255977,-1.82323613674189,0.779651463123096,0.05,-0.300144548940974,FALSE
10528,715,1,-1.10950602358172,-1.37906989544683,0.0484764888212581,0,0.221087383043849,FALSE
10528,715,2,-0.958393490494392,-1.37906989544683,0.0484764888212581,0.05,0.32219991613118,FALSE
10529,363,1,0.116764391180477,0.223940254457225,0.16962179000328,0,-0.276797653280028,TRUE
10529,859,2,0.484979076861978,0.223940254457225,0.374171458433418,0.05,-0.163132636028665,TRUE
10530,812,1,1.40493098131793,1.63379703883488,-0.598778981786818,0,0.369912924269867,FALSE
10530,812,2,1.45094008200972,1.63379703883488,-0.598778981786818,0.05,0.36592202496165,FALSE
10531,989,1,-0.843747508310153,-0.561448218079469,0.0205837367442486,0,-0.302883026974932,FALSE
10531,989,2,-0.475691163280714,-0.561448218079469,0.0205837367442486,0.05,0.0151733180545071,FALSE
10532,262,1,-1.17318742200255,-0.902847278578098,-0.0699043452232419,0,-0.200435798201206,TRUE
10532,995,2,-0.376617297407513,-0.902847278578098,0.833922817985082,0.05,-0.357692836814496,TRUE
10533,473,1,-0.952999526545117,-0.0203457611404163,-0.640256064136439,0,-0.292397701268262,FALSE
10533,473,2,-0.97879198992883,-0.0203457611404163,-0.640256064136439,0.05,-0.368190164651975,FALSE
10534,237,1,0.0864672185022305,0.99721599245308,-0.598078346982692,0,-0.312670426968158,TRUE
10534,620,2,1.21065703421547,0.99721599245308,0.246940093623581,0.05,-0.083499051861195,TRUE
10535,161,1,1.58897681314964,0.853053787629553,0.61371402185206,0,0.12220900366803,TRUE
10535,868,2,0.302413710737206,0.853053787629553,-0.574805720760923,0.05,-0.0258343561314241,TRUE
10536,956,1,-1.18578868941521,-0.0902317780716566,-0.877274591554104,0,-0.218282319789447,FALSE
10536,956,2,-0.61033610556739,-0.0902317780716566,-0.877274591554104,0.05,0.307170264058371,FALSE
10537,672,1,0.567244034459309,1.0042347285402,-0.332364115273989,0,-0.104626578806899,FALSE
10537,672,2,0.53279093375864,1.0042347285402,-0.332364115273989,0.05,-0.189079679507569,FALSE
10538,934,1,-0.399678324765778,0.181566042547825,0.102622470207103,0,-0.683866837520705,FALSE
10538,934,2,0.0549740025385208,0.181566042547825,0.102622470207103,0.05,-0.279214510216407,FALSE
10539,296,1,0.406802892758804,-0.0768710667590332,0.630116196177748,0,-0.146442236659912,FALSE
10539,296,2,0.78789307412826,-0.0768710667590332,0.630116196177748,0.05,0.184647944709545,FALSE
10540,100,1,-0.585615024783369,0.0433313463789009,-0.408525120689992,0,-0.220421250472277,FALSE
10540,100,2,-0.515912831918125,0.0433313463789009,-0.408525120689992,0.05,-0.200719057607034,FALSE
10541,911,1,0.923789863315463,1.14001166590257,-0.452654889182386,0,0.236433086595283,FALSE
10541,911,2,0.92397128806938,1.14001166590257,-0.452654889182386,0.05,0.1866145113492,FALSE
10542,469,1,-0.85316796537656,-0.798052378208839,-0.081999743670993,0,0.0268841565032715,FALSE
10542,469,2,-0.711258123807396,-0.798052378208839,-0.081999743670993,0.05,0.118793998072436,FALSE
10543,323,1,-0.375152821211419,-1.0192331826039,0.606978363909363,0,0.0371019974831188,FALSE
10543,323,2,-0.298025575268882,-1.0192331826039,0.606978363909363,0.05,0.0642292434256559,FALSE
10544,821,1,-0.207165896175184,-0.310268868942546,0.197674353287103,0,-0.0945713805197413,TRUE
10544,677,2,0.122910463201587,-0.310268868942546,0.16801263549731,0.05,0.215166696646823,TRUE
10545,162,1,-0.465227716685827,-0.109987880800955,-1.0321492261225,0,0.676909390237628,FALSE
10545,162,2,-0.926545020509824,-0.109987880800955,-1.0321492261225,0.05,0.16559208641363,FALSE
10546,58,1,0.479202965632816,0.573746706431817,-0.310551410258427,0,0.216007669459427,FALSE
10546,58,2,0.591796783442969,0.573746706431817,-0.310551410258427,0.05,0.278601487269579,FALSE
10547,503,1,-0.0964101500341159,0.39766836427612,-0.276169917163553,0,-0.217908597146682,TRUE
10547,189,2,0.805671223591115,0.39766836427612,0.493408023931291,0.05,-0.135405164616296,TRUE
10548,43,1,1.66322202244468,1.78033911120586,0.00515493613084607,0,-0.122272024892024,FALSE
10548,43,2,1.93641077655608,1.78033911120586,0.00515493613084607,0.05,0.100916729219378,FALSE
10549,688,1,-0.629421377547395,-0.287608958130344,0.0114227964144666,0,-0.353235215831517,FALSE
10549,688,2,0.140075485712107,-0.287608958130344,0.0114227964144666,0.05,0.366261647427985,FALSE
10550,681,1,2.0305915859909,1.90680471607652,0.0515965688221095,0,0.0721903010922694,FALSE
10550,681,2,2.29308941804639,1.90680471607652,0.0515965688221095,0.05,0.284688133147767,FALSE
10551,964,1,0.881244516379043,1.40378143864409,0.142919603918269,0,-0.66545652618332,TRUE
10551,105,2,1.82123671063903,1.40378143864409,0.358171661886031,0.05,0.00928361010890571,TRUE
10552,57,1,0.26661566332319,0.837104051729313,-0.583129756572855,0,0.0126413681667327,FALSE
10552,57,2,0.268628595032874,0.837104051729313,-0.583129756572855,0.05,-0.0353457001235836,FALSE
10553,274,1,1.58937853519252,0.309084944947345,0.985965988561169,0,0.294327601684002,FALSE
10553,274,2,1.38102894315946,0.309084944947345,0.985965988561169,0.05,0.035978009650941,FALSE
10554,373,1,0.120372489330625,0.207685466226526,0.21769581083559,0,-0.305008787731491,FALSE
10554,373,2,0.286071257113915,0.207685466226526,0.21769581083559,0.05,-0.189310019948201,FALSE
10555,538,1,-2.05445783909632,-1.85366102274029,-0.301019101675869,0,0.10022228531984,FALSE
10555,538,2,-2.39982999104583,-1.85366102274029,-0.301019101675869,0.05,-0.295149866629676,FALSE
10556,611,1,-1.07182173442476,-1.51231253448322,0.229531645119686,0,0.210959154938766,FALSE
10556,611,2,-1.41605177466873,-1.51231253448322,0.229531645119686,0.05,-0.183270885305203,FALSE
10557,394,1,-0.966647291831382,-0.790613259523706,-0.217831042681962,0,0.0417970103742862,TRUE
10557,952,2,-1.35339090296995,-0.790613259523706,0.363895562539492,0.05,-0.976673205985739,TRUE
10558,890,1,0.206656086102684,0.083766798408262,0.397358568275325,0,-0.274469280580903,FALSE
10558,890,2,0.730231579982373,0.083766798408262,0.397358568275325,0.05,0.199106213298786,FALSE
10559,716,1,1.01101484784332,1.25935057108037,0.0264535266892219,0,-0.274789249926274,FALSE
10559,716,2,1.62848316172999,1.25935057108037,0.0264535266892219,0.05,0.292679063960389,FALSE
10560,340,1,-1.47965360763349,-0.956575187843633,-0.616044597154406,0,0.0929661773645541,FALSE
10560,340,2,-1.26214236949566,-0.956575187843633,-0.616044597154406,0.05,0.260477415502377,FALSE
10561,83,1,0.619935771457688,0.307097345266483,0.0106251041076415,0,0.302213322083563,TRUE
10561,488,2,0.759060250516118,0.307097345266483,0.213066019217632,0.05,0.188896886032003,TRUE
10562,798,1,-3.02236484787645,-2.1677138989077,-0.661439797059152,0,-0.1932111519096,FALSE
10562,798,2,-2.36978052652011,-2.1677138989077,-0.661439797059152,0.05,0.409373169446742,FALSE
10563,692,1,2.64580061422579,2.45283578152427,0.164260886305426,0,0.0287039463960979,FALSE
10563,692,2,1.95839367298162,2.45283578152427,0.164260886305426,0.05,-0.708702994848079,FALSE
10564,820,1,0.588228555089447,-0.194542153187551,0.38137279550164,0,0.401397912775358,FALSE
10564,820,2,0.513791033304109,-0.194542153187551,0.38137279550164,0.05,0.27696039099002,FALSE
10565,404,1,-1.72458793792712,-1.89254745527694,0.276937414896845,0,-0.108977897547025,TRUE
10565,37,2,-2.2186479293616,-1.89254745527694,-0.078209693894614,0.05,-0.297890780190046,TRUE
10566,635,1,0.387845089547317,1.04294795599579,-0.917997889201655,0,0.262895022753185,FALSE
10566,635,2,0.199868153251162,1.04294795599579,-0.917997889201655,0.05,0.0249180864570291,FALSE
10567,901,1,1.4827541849076,1.23182241772421,0.0428210194708915,0,0.208110747712502,FALSE
10567,901,2,1.83942971679875,1.23182241772421,0.0428210194708915,0.05,0.514786279603653,FALSE
10568,183,1,0.948791807288652,0.773085825702324,-0.0216424470000918,0,0.19734842858642,TRUE
10568,917,2,1.39049002739436,0.773085825702324,0.726191070033057,0.05,-0.158786868341025,TRUE
10569,101,1,1.32064408974281,0.935995671639187,0.215203973850161,0,0.169444444253462,FALSE
10569,101,2,0.966100993078285,0.935995671639187,0.215203973850161,0.05,-0.235098652411064,FALSE
10570,228,1,-0.400616515568535,-0.214930168395309,-0.113762114004877,0,-0.0719242331683486,FALSE
10570,228,2,-0.440184081881733,-0.214930168395309,-0.113762114004877,0.05,-0.161491799481547,FALSE
10571,973,1,2.23496007081064,1.3217123045673,0.531340514644529,0,0.38190725159881,TRUE
10571,926,2,0.396011063205907,1.3217123045673,-0.727506310380978,0.05,-0.248194930980412,TRUE
10572,988,1,-0.72248545064517,-0.233979688913327,-0.731651392457667,0,0.243145630725825,FALSE
10572,988,2,-1.23468138736305,-0.233979688913327,-0.731651392457667,0.05,-0.31905030599205,FALSE
10573,732,1,-1.6354898668897,-1.89823820148877,0.366679431022597,0,-0.10393109642353,FALSE
10573,732,2,-1.53759578332844,-1.89823820148877,0.366679431022597,0.05,-0.0560370128622685,FALSE
10574,58,1,1.52301038499095,1.89969733291589,-0.310551410258427,0,-0.066135537666515,TRUE
10574,148,2,1.98494487253209,1.89969733291589,0.421369198891991,0.05,-0.386121659275796,TRUE
10575,702,1,1.94071088561328,1.19185347151963,1.13042244749671,0,-0.381565033403053,FALSE
10575,702,2,2.58027892248559,1.19185347151963,1.13042244749671,0.05,0.208003003469256,FALSE
10576,597,1,-0.732765550472834,0.734370140695934,-0.922571105001992,0,-0.544564586166776,TRUE
10576,902,2,0.0900116982759591,0.734370140695934,0.142053535282723,0.05,-0.836411977702698,TRUE
10577,486,1,-2.30161177198215,-1.27111474343939,-0.781694963420684,0,-0.248802065122082,FALSE
10577,486,2,-2.16447036051722,-1.27111474343939,-0.781694963420684,0.05,-0.161660653657147,FALSE
10578,130,1,0.463993576508635,0.924610646634951,-0.190424466008048,0,-0.270192604118268,TRUE
10578,911,2,0.157423818554615,0.924610646634951,-0.452654889182386,0.05,-0.36453193889795,TRUE
10579,291,1,-0.229638241617512,-0.135797819167665,0.193974654234949,0,-0.287815076684796,FALSE
10579,291,2,0.111620713213575,-0.135797819167665,0.193974654234949,0.05,0.0034438781462905,FALSE
10580,411,1,1.32513640963827,1.16963174591003,0.284707714064736,0,-0.129203050336489,TRUE
10580,71,2,1.35651386210813,1.16963174591003,0.139595305499866,0.05,-0.00271318930176585,TRUE
10581,514,1,0.848311210520724,1.96369389087108,-0.982059935694214,0,-0.133322744656146,TRUE
10581,677,2,2.26230525855266,1.96369389087108,0.16801263549731,0.05,0.0805987321842667,TRUE
10582,635,1,-0.943840505657031,-0.50458830156285,-0.917997889201655,0,0.478745685107474,FALSE
10582,635,2,-2.12569448391787,-0.50458830156285,-0.917997889201655,0.05,-0.753108293153364,FALSE
10583,49,1,0.5436215572897,0.5294604726246,0.141965080733145,0,-0.127803996068045,TRUE
10583,665,2,0.0923323450160813,0.5294604726246,-0.49635056666674,0.05,0.00922243905822064,TRUE
10584,512,1,0.652230157959401,1.36610401449397,-0.731424214872327,0,0.0175503583377624,FALSE
10584,512,2,0.710699038795753,1.36610401449397,-0.731424214872327,0.05,0.026019239174114,FALSE
10585,424,1,1.59762406815485,1.10428654508333,0.579839279593816,0,-0.0865017565222997,FALSE
10585,424,2,1.33048402722425,1.10428654508333,0.579839279593816,0.05,-0.403641797452898,FALSE
10586,623,1,0.614818602329238,0.0507649386429138,0.573281401738104,0,-0.0092277380517797,TRUE
10586,270,2,0.695362387513801,0.0507649386429138,0.434931127611122,0.05,0.159666321259766,TRUE
10587,215,1,-0.209005733259254,-0.569063134689783,0.231650487736204,0,0.128406913694324,TRUE
10587,867,2,-0.664055158513928,-0.569063134689783,-0.235853955953334,0.05,0.090861932129189,TRUE
10588,42,1,0.226746396950109,0.62927119718869,-0.709476722521883,0,0.306951922283301,FALSE
10588,42,2,0.333529707094696,0.62927119718869,-0.709476722521883,0.05,0.363735232427889,FALSE
10589,816,1,0.817029399471803,0.681987925127966,-0.0686758163671252,0,0.203717290710962,FALSE
10589,816,2,0.601982550121884,0.681987925127966,-0.0686758163671252,0.05,-0.061329558638957,FALSE
10590,424,1,-0.332722056972644,-0.828339552836448,0.579839279593816,0,-0.0842217837300124,FALSE
10590,424,2,0.0115791690658744,-0.828339552836448,0.579839279593816,0.05,0.210079442308506,FALSE
10591,958,1,-1.27844871454633,-1.57003210932533,0.0913061249750856,0,0.200277269803912,FALSE
10591,958,2,-1.5653302729623,-1.57003210932533,0.0913061249750856,0.05,-0.136604288612062,FALSE
10592,892,1,0.10677025636243,0.5590555113877,-0.217157668202422,0,-0.235127586822848,FALSE
10592,892,2,0.795179835872823,0.5590555113877,-0.217157668202422,0.05,0.403281992687544,FALSE
10593,229,1,0.212882274773107,-0.0213331048688559,0.224723768957726,0,0.00949161068423665,FALSE
10593,229,2,0.170741108349221,-0.0213331048688559,0.224723768957726,0.05,-0.0826495557396488,FALSE
10594,843,1,-1.18126629985623,-0.75116981210796,0.209069571234292,0,-0.639166058982565,FALSE
10594,843,2,-0.308300240289634,-0.75116981210796,0.209069571234292,0.05,0.183800000584034,FALSE
10595,56,1,0.943476236231297,0.00353364827217656,0.885827747297067,0,0.0541148406620541,FALSE
10595,56,2,1.22528789679467,0.00353364827217656,0.885827747297067,0.05,0.285926501225429,FALSE
10596,657,1,2.05017981951964,1.00673511580679,0.674418722430206,0,0.369025981282645,FALSE
10596,657,2,1.71792391885746,1.00673511580679,0.674418722430206,0.05,-0.013229919379533,FALSE
10597,865,1,-0.148691585546634,0.285653622887703,-0.693460058258303,0,0.259114849823966,FALSE
10597,865,2,-0.38825789256781,0.285653622887703,-0.693460058258303,0.05,-0.0304514571972106,FALSE
10598,347,1,0.388603977954457,-0.199600545971138,0.807175990964927,0,-0.218971467039332,FALSE
10598,347,2,0.974574297359776,-0.199600545971138,0.807175990964927,0.05,0.316998852365987,FALSE
10599,323,1,0.0863979560057232,-0.708129661971503,0.606978363909363,0,0.187549254067863,TRUE
10599,489,2,-0.748943626242893,-0.708129661971503,0.292339972660872,0.05,-0.383153936932262,TRUE
10600,647,1,-1.48002529380602,0.0527316428946401,-1.08507827309885,0,-0.447678663601813,TRUE
10600,732,2,0.55862661764054,0.0527316428946401,0.366679431022597,0.05,0.0892155437233028,TRUE
10601,491,1,-0.317985981271726,-0.24555617738294,0.209163219540824,0,-0.28159302342961,TRUE
10601,544,2,-0.250967864208419,-0.24555617738294,-0.104382761023676,0.05,0.0489710741981974,TRUE
10602,413,1,0.774360897459827,0.0348079133059089,0.182078868178111,0,0.557474115975808,TRUE
10602,929,2,-0.183375181045065,0.0348079133059089,-0.375028864234183,0.05,0.106845769883209,TRUE
10603,254,1,0.35657759523317,0.818676379367284,-0.248534798337078,0,-0.213563985797036,FALSE
10603,254,2,0.374205502877167,0.818676379367284,-0.248534798337078,0.05,-0.245936078153038,FALSE
10604,558,1,0.34340603993245,1.03479967976114,0.190833367267725,0,-0.88222700709641,FALSE
10604,558,2,1.41054438553168,1.03479967976114,0.190833367267725,0.05,0.134911338502825,FALSE
10605,442,1,-1.28710715131713,-1.40806600304095,0.531895414880333,0,-0.410936563156514,FALSE
10605,442,2,-0.389898752322172,-1.40806600304095,0.531895414880333,0.05,0.436271835838442,FALSE
10606,132,1,0.685544217085458,0.545764625120462,-0.0059569096753347,0,0.145736501640331,FALSE
10606,132,2,0.281100136647071,0.545764625120462,-0.0059569096753347,0.05,-0.308707578798057,FALSE
10607,271,1,-0.576026575295168,-0.378845497975486,0.0104292545831385,0,-0.20761033190282,FALSE
10607,271,2,0.114682858332569,-0.378845497975486,0.0104292545831385,0.05,0.433099101724916,FALSE
10608,844,1,1.08009313821188,0.611884935403442,0.68156275415037,0,-0.213354551341932,TRUE
10608,984,2,1.07103152737358,0.611884935403442,-0.330056863682266,0.05,0.739203455652404,TRUE
10609,213,1,-2.25675510321469,-2.15347385049988,0.146542370764831,0,-0.249823623479632,FALSE
10609,213,2,-1.82844006443989,-2.15347385049988,0.146542370764831,0.05,0.128491415295165,FALSE
10610,963,1,2.62754396938373,2.56425841348438,0.444439793397616,0,-0.381154237498268,FALSE
10610,963,2,2.88794195781434,2.56425841348438,0.444439793397616,0.05,-0.170756249067657,FALSE
10611,169,1,-0.725513440359054,-0.0415778079670667,-0.34627906685805,0,-0.337656565533937,TRUE
10611,428,2,1.49991915375873,-0.0415778079670667,0.761302331650517,0.05,0.730194630075278,TRUE
10612,494,1,0.568343987139362,-0.208587193274977,0.719806868849782,0,0.057124311564557,TRUE
10612,818,2,-0.810076801803925,-0.208587193274977,-0.372849845438879,0.05,-0.278639763090069,TRUE
10613,575,1,0.877964854110256,0.271651975441411,0.312153927730013,0,0.294158950938832,TRUE
10613,642,2,1.13354443080385,0.271651975441411,0.599424119087497,0.05,0.212468336274943,TRUE
10614,872,1,-1.36235338163965,-0.892852513844904,-0.362844128044208,0,-0.106656739750536,FALSE
10614,872,2,-1.18059264870712,-0.892852513844904,-0.362844128044208,0.05,0.0251039931819911,FALSE
10615,891,1,-0.851382156064897,0.027607611677051,-1.32900715652973,0,0.450017388787784,FALSE
10615,891,2,-1.12225949925827,0.027607611677051,-1.32900715652973,0.05,0.129140045594407,FALSE
10616,722,1,0.560577366730686,0.433572178117828,0.568832150093006,0,-0.441826961480148,FALSE
10616,722,2,1.5326403756005,0.433572178117828,0.568832150093006,0.05,0.480236047389665,FALSE
10617,608,1,-0.419863585561433,-0.334484629186323,-0.553371244751677,0,0.467992288376567,TRUE
10617,286,2,0.597736804779402,-0.334484629186323,0.893926501999446,0.05,-0.0117050680337211,TRUE
10618,263,1,0.89937755734689,0.919668000079733,-0.253130527792918,0,0.232840085060074,TRUE
10618,307,2,1.61804307965331,0.919668000079733,0.193649098811191,0.05,0.454725980762382,TRUE
10619,751,1,0.102934292087117,-0.467572061194503,0.404672650086294,0,0.165833703195326,FALSE
10619,751,2,-0.0153041469437463,-0.467572061194503,0.404672650086294,0.05,-0.00240473583553716,FALSE
10620,79,1,1.28298632847781,0.581129996694497,0.213239942310475,0,0.488616389472833,TRUE
10620,933,2,0.741908717384421,0.581129996694497,0.476152412631484,0.05,-0.36537369194156,TRUE
10621,458,1,0.174333163848263,-0.267146951423783,0.209344408889672,0,0.232135706382374,FALSE
10621,458,2,-0.014381728990231,-0.267146951423783,0.209344408889672,0.05,-0.00657918645611991,FALSE
10622,902,1,-1.95873170242919,-1.78468380672686,0.142053535282723,0,-0.316101430985055,FALSE
10622,902,2,-1.67651890538988,-1.78468380672686,0.142053535282723,0.05,-0.0838886339457435,FALSE
10623,262,1,0.770090094669367,0.312331247260409,-0.0699043452232419,0,0.5276631926322,FALSE
10623,262,2,0.604644989888457,0.312331247260409,-0.0699043452232419,0.05,0.31221808785129,FALSE
10624,413,1,0.0994208540878573,0.116892430440387,0.182078868178111,0,-0.199550444530641,FALSE
10624,413,2,0.0294822032419889,0.116892430440387,0.182078868178111,0.05,-0.319489095376509,FALSE
10625,874,1,0.737416994767299,0.748640762059923,-0.380877789845114,0,0.369654022552491,FALSE
10625,874,2,0.473050509349839,0.748640762059923,-0.380877789845114,0.05,0.0552875371350307,FALSE
10626,689,1,2.63486883074612,1.61453726139819,0.429239846208642,0,0.591091723139288,FALSE
10626,689,2,2.21889698577935,1.61453726139819,0.429239846208642,0.05,0.125119878172524,FALSE
10627,930,1,-0.428924895514038,0.0360229251250465,-0.389976958480742,0,-0.0749708621583426,FALSE
10627,930,2,-0.6542052080096,0.0360229251250465,-0.389976958480742,0.05,-0.350251174653905,FALSE
10628,344,1,1.7740152935247,1.23074877736792,0.334254809956742,0,0.209011706200032,TRUE
10628,964,2,1.70795770005541,1.23074877736792,0.142919603918269,0.05,0.284289318769217,TRUE
10629,998,1,0.61422167334915,0.0384598937698323,0.470160887931226,0,0.105600891648092,TRUE
10629,978,2,-0.560976615262901,0.0384598937698323,-0.24629008499415,0.05,-0.403146424038583,TRUE
10630,128,1,-0.0220400916094797,-0.512092943348635,0.291231722391714,0,0.198821129347441,FALSE
10630,128,2,0.178162885943602,-0.512092943348635,0.291231722391714,0.05,0.349024106900523,FALSE
