i,j,y,t,alpha_hat,psi_hat
7365,6,0.379434040415468,1,0.06318099681355094,0.5326882916450811
7365,6,0.812304536501796,2,0.06318099681355094,0.5326882916450811
7366,819,-2.0594702919282,1,-1.9664659801993396,0.0356486534796196
7366,819,-1.80216436151124,2,-1.9664659801993396,0.0356486534796196
7367,682,-0.872507088190009,1,-1.0414876582476182,0.027200164888203746
7367,682,-1.15606789852882,2,-1.0414876582476182,0.027200164888203746
7368,587,0.219545445328898,1,0.1277783634967673,-0.09240833917450529
7368,587,-0.148805396684374,2,0.1277783634967673,-0.09240833917450529
7369,898,-0.731953516843403,1,-1.4411365505370042,0.8853872211161102
7369,898,-0.379545141998385,2,-1.4411365505370042,0.8853872211161102
7370,180,-0.744929168782332,1,-1.7287781541335994,0.7615564364566434
7370,180,-1.18951426657158,2,-1.7287781541335994,0.7615564364566434
7371,541,1.81885385152497,1,1.4313799962372584,0.5926005092107662
7371,541,2.22910715937108,2,1.4313799962372584,0.5926005092107662
7372,949,-1.16397191327067,1,-1.1837125687985934,0.0857666103379685
7372,949,-1.03192000365058,2,-1.1837125687985934,0.0857666103379685
7373,478,2.35593697263316,1,1.382909814105754,1.130294903881636
7373,478,2.67047246334162,2,1.382909814105754,1.130294903881636
7374,434,-2.07725070082806,1,-1.0301373225408668,-0.7006763427467432
7374,434,-1.38437662974716,2,-1.0301373225408668,-0.7006763427467432
7375,44,0.317103568217761,1,-0.2332405585877141,0.9643846141175696
7375,44,1.14518454284195,2,-0.2332405585877141,0.9643846141175696
7376,312,0.736178561712193,1,-0.249496219710436,0.9624475787176717
7376,271,0.419546716147766,2,-0.249496219710436,0.6922701385631592
7377,239,-0.880566327704815,1,-1.7132931863293739,0.8843024557780308
7377,239,-0.777415133397871,2,-1.7132931863293739,0.8843024557780308
7378,195,-0.979544188781539,1,-0.9645591739437339,-0.06983257497111076
7378,195,-1.08923930904815,2,-0.9645591739437339,-0.06983257497111076
7379,401,1.40587761340218,1,1.2035409881546,0.34052734667923007
7379,401,1.68225905626548,2,1.2035409881546,0.34052734667923007
7380,450,-1.22954825888052,1,-0.8194753937878584,-0.3372233432780772
7380,148,0.144131200296311,2,-0.8194753937878584,0.8907570722695849
7381,744,1.36867036316228,1,0.3598782779828207,0.8839052707876194
7381,744,1.1188967343786,2,0.3598782779828207,0.8839052707876194
7382,451,-1.51099781713122,1,-2.3710948502588987,0.6677301273643074
7382,209,-2.12916629999491,2,-2.3710948502588987,0.4342954560273601
7383,299,0.905615606735558,1,0.6769145692471112,0.42799408683271767
7383,299,1.3042017054241,2,0.6769145692471112,0.42799408683271767
7384,575,0.0482050767743785,1,-0.531383241345126,0.8857631350331928
7384,575,0.660554710601755,2,-0.531383241345126,0.8857631350331928
7385,924,-0.932581471339269,1,-0.19961797203187848,-0.6317644200317071
7385,924,-0.730183312787902,2,-0.19961797203187848,-0.6317644200317071
7386,337,-0.381609047835467,1,-0.734163494359754,0.370956634544077
7386,337,-0.344804671795887,2,-0.734163494359754,0.370956634544077
7387,162,-1.18517024844237,1,-0.8799268092257296,-0.3286087001925154
7387,162,-1.23190077039412,2,-0.8799268092257296,-0.3286087001925154
7388,59,-1.28978069291011,1,-0.6823002791053165,-0.17867219791749206
7388,646,0.515576997445684,2,-0.6823002791053165,0.7690690606636992
7389,841,-1.49648563100714,1,-1.7535068723156675,0.4199143422031425
7389,841,-1.17069942921791,2,-1.7535068723156675,0.4199143422031425
7390,518,-0.857977756490692,1,-1.0355400696228692,0.13197703552289314
7390,518,-0.94914831170926,2,-1.0355400696228692,0.13197703552289314
7391,900,-0.355291172718746,1,0.23812275555169043,-0.35786036645233144
7391,900,0.115815950917464,2,0.23812275555169043,-0.35786036645233144
7392,270,0.408099179000814,1,-0.43644480392874074,0.7667707634466058
7392,270,0.252552740034916,2,-0.43644480392874074,0.7667707634466058
7393,743,-0.0618372568010439,1,-0.5308490694554011,0.2581697717398066
7393,743,-0.483521338630145,2,-0.5308490694554011,0.2581697717398066
7394,203,0.326287763934299,1,-0.8597194973852125,1.2447301339841874
7394,203,0.443733509263651,2,-0.8597194973852125,1.2447301339841874
7395,425,0.423379351649188,1,0.6473564353601826,-0.10783447776607054
7395,425,0.655664563539036,2,0.6473564353601826,-0.10783447776607054
7396,728,0.0165024958658082,1,-0.3343470462704055,0.24237622038473963
7396,728,-0.20044414763714,2,-0.3343470462704055,0.24237622038473963
7397,875,-1.00686975713661,1,-0.9047653680160785,-0.05140123316326294
7397,875,-0.905463445222073,2,-0.9047653680160785,-0.05140123316326294
7398,341,0.901369127593565,1,0.21413102558503216,0.8017801657427754
7398,341,1.13045325506205,2,0.21413102558503216,0.8017801657427754
7399,509,2.16054641951607,1,1.5850072492724956,0.6548814455622887
7399,855,2.48284463737793,2,1.5850072492724956,0.81849511278672
7400,475,2.15867905880188,1,0.02415464715999316,1.8968552287430416
7400,374,0.38469119959758,2,0.02415464715999316,0.598205735336432
7401,304,1.73690825780703,1,0.6175886125306289,1.2951141934795212
7401,304,2.08849735421327,2,0.6175886125306289,1.2951141934795212
7402,219,-1.81201607878662,1,-1.37970974835228,-0.3981985360625341
7402,986,-1.06315402310094,2,-1.37970974835228,0.28244793087953407
7403,420,0.532672943821873,1,-0.43411201822788725,1.0988392390275237
7403,578,0.311773454851369,2,-0.43411201822788725,0.6138311961014928
7404,441,-0.600128719275981,1,-1.089176888186316,0.9408265396930989
7404,441,0.303428022289547,2,-1.089176888186316,0.9408265396930989
7405,50,0.775194770546448,1,0.08758718586022529,0.9127320552434137
7405,50,1.22544371166083,2,0.08758718586022529,0.9127320552434137
7406,879,-0.755303423645579,1,-0.7338175973227057,0.4015644627702287
7406,879,0.0907971545406252,2,-0.7338175973227057,0.4015644627702287
7407,93,1.8775842071812,1,0.7136601508923123,0.9503197098445076
7407,93,1.45037551429244,2,0.7136601508923123,0.9503197098445076
7408,213,2.65990960836258,1,1.5146271794633233,0.9512309258373115
7408,213,2.27180660223869,2,1.5146271794633233,0.9512309258373115
7409,82,0.851955343260317,1,-0.7859423987917211,1.1577052589108117
7409,82,-0.108429623022136,2,-0.7859423987917211,1.1577052589108117
7410,995,1.05478049152879,1,-0.20376698951474626,1.4609281741819462
7410,995,1.45954187780561,2,-0.20376698951474626,1.4609281741819462
7411,904,-1.9904439440856,1,-1.729689246800192,-0.28709506965534776
7411,904,-2.04312468882548,2,-1.729689246800192,-0.28709506965534776
7412,683,0.0833724293367535,1,-1.3627505816634795,1.3742617390069098
7412,683,-0.060350114649893,2,-1.3627505816634795,1.3742617390069098
7413,873,0.146160141116024,1,0.03554252078364001,0.373759126992868
7413,873,0.672443154436992,2,0.03554252078364001,0.373759126992868
7414,216,-0.796838490967246,1,-0.8440937824886414,0.1838950722321676
7414,318,0.299226992878892,2,-0.8440937824886414,1.0066809946567612
7415,819,-0.146961699435608,1,-0.0409952749813191,0.0356486534796196
7415,819,0.136268456432209,2,-0.0409952749813191,0.0356486534796196
7416,955,-1.48550059314122,1,-0.9760955368424533,0.058896572080059884
7416,955,-0.348897336383567,2,-0.9760955368424533,0.058896572080059884
7417,333,0.944065869434422,1,-0.1870562610322415,1.113068506360903
7417,580,0.864909473396995,2,-0.1870562610322415,1.0700193585349969
7418,626,-1.23438114527298,1,-1.8782890988457026,0.34413172553388255
7418,626,-1.83393360135066,2,-1.8782890988457026,0.34413172553388255
7419,320,1.29146748296266,1,-0.007467900004741734,1.2499162136883017
7419,320,1.19342914440446,2,-0.007467900004741734,1.2499162136883017
7420,578,-0.988143382634979,1,-1.5703151499646197,0.6138311961014928
7420,578,-0.924824525091275,2,-1.5703151499646197,0.6138311961014928
7421,499,-1.28212884937649,1,-1.2915009303144938,0.19387547171142633
7421,499,-0.913122067829645,2,-1.2915009303144938,0.19387547171142633
7422,930,-0.422913104358887,1,-0.7460067132120798,0.22574528385179124
7422,930,-0.61760975436169,2,-0.7460067132120798,0.22574528385179124
7423,15,1.09420737697855,1,-0.07265338870253557,1.2532974041560088
7423,305,0.221824457439176,2,-0.07265338870253557,0.20804120766678846
7424,20,-0.0329029745981368,1,-0.9316228900366039,0.9325090439958813
7424,20,0.0346752825166916,2,-0.9316228900366039,0.9325090439958813
7425,226,-0.701911999734002,1,-1.9523957045335951,1.2590210445961156
7425,226,-0.684837320140957,2,-1.9523957045335951,1.2590210445961156
7426,950,0.25408787846072,1,0.2496673103146199,0.13361141541501512
7426,950,0.51246957299855,2,0.2496673103146199,0.13361141541501512
7427,27,1.09870854414937,1,0.4039190419712768,0.5383639660610893
7427,27,0.785857471915362,2,0.4039190419712768,0.5383639660610893
7428,996,2.6536967368022,1,1.274334170499326,1.219766191507069
7428,996,2.33450398721059,2,1.274334170499326,1.219766191507069
7429,287,-1.74523465312542,1,-1.8219237339904952,-0.07410194216176048
7429,975,-2.00093175623259,2,-1.8219237339904952,-0.028216999215258914
7430,717,1.55178909069673,1,0.8716045597466437,0.4577935443475273
7430,308,1.68065372613249,2,0.8716045597466437,1.0314401529884052
7431,41,-0.800679518645742,1,-1.4787316927623622,0.6992294145305986
7431,41,-0.758325037817785,2,-1.4787316927623622,0.6992294145305986
7432,317,0.21758620268919,1,-0.6386845116170858,0.6774522125218608
7432,317,-0.14005080087964,2,-0.6386845116170858,0.6774522125218608
7433,282,-0.883844869315974,1,-1.7311002526481152,0.8100891621941961
7433,282,-0.958177311591864,2,-1.7311002526481152,0.8100891621941961
7434,218,1.29150777886919,1,0.7477645888525614,0.4620205103266187
7434,218,1.12806241948917,2,0.7477645888525614,0.4620205103266187
7435,656,0.00494512627811034,1,-0.38433703905867445,0.4842974014253456
7435,656,0.194975598455232,2,-0.38433703905867445,0.4842974014253456
7436,745,-0.610619897759768,1,-0.7490025231464652,0.28667760702267525
7436,861,-0.465252934824176,2,-0.7490025231464652,0.13545460668631118
7437,705,1.06439554551164,1,-0.0608089506377516,0.7676910027151677
7437,705,0.349368558643192,2,-0.0608089506377516,0.7676910027151677
7438,92,3.85643654203608,1,2.39320359784957,1.061197350990145
7438,92,3.05236535564335,2,2.39320359784957,1.061197350990145
7439,631,-0.165710096463858,1,-0.8130425639705182,0.13722020917230435
7439,429,-1.2644107516057,2,-0.8130425639705182,0.05874407069917413
7440,378,0.12669761730012,1,-0.3654932047796333,0.6141952721497673
7440,378,0.370706517440148,2,-0.3654932047796333,0.6141952721497673
7441,444,0.386933436762643,1,-0.3627674704250581,0.5525854909775213
7441,444,-0.00729739565771653,2,-0.3627674704250581,0.5525854909775213
7442,321,-0.670135562486981,1,-0.7749007763303825,0.22201460148603147
7442,321,-0.435636787201721,2,-0.7749007763303825,0.22201460148603147
7443,557,0.183725503986539,1,0.07159567659490762,0.31533955715644385
7443,557,0.590144963516164,2,0.07159567659490762,0.31533955715644385
7444,618,0.919329004080634,1,0.2097230505867148,0.7644143114627872
7444,618,1.02894572001837,2,0.2097230505867148,0.7644143114627872
7445,969,-0.469941626273673,1,-0.46141698081878135,0.1703694129665706
7445,515,0.488609866264144,2,-0.46141698081878135,0.7711327886614632
7446,514,-0.985723063875012,1,-0.5560935158515603,-0.32208415955401515
7446,514,-0.770632286936139,2,-0.5560935158515603,-0.32208415955401515
7447,342,0.186148843415575,1,-1.1059146628013627,1.1439906378010702
7447,342,-0.10999689341616,2,-1.1059146628013627,1.1439906378010702
7448,288,1.98126876512877,1,1.1353970281990735,0.9426122747385013
7448,288,2.17474984074638,2,1.1353970281990735,0.9426122747385013
7449,979,1.88099924728852,1,0.9850802612323514,0.8334540911994336
7449,979,1.75606945757505,2,0.9850802612323514,0.8334540911994336
7450,155,-1.2935297792977,1,-1.5507698496409277,0.24605995279984033
7450,565,-0.764095464722917,2,-1.5507698496409277,0.7978545024613981
7451,35,-1.79839539342295,1,-2.7526129402453794,0.812059529433579
7451,522,-2.03543014528464,2,-2.7526129402453794,0.8593408123495895
7452,963,1.66423409143435,1,1.1196670134254145,1.0379306460555007
7452,963,2.65096122752748,2,1.1196670134254145,1.0379306460555007
7453,936,1.15171608100021,1,0.42449989367931334,0.7296792141911871
7453,453,0.278801476459498,2,0.42449989367931334,-0.14816144409010576
7454,719,-2.05989106143736,1,-1.6685941133671494,-0.20100255202944559
7454,719,-1.67930226935583,2,-1.6685941133671494,-0.20100255202944559
7455,412,0.128055994585023,1,-1.2321064212278867,1.3630852221814078
7455,192,-0.614520194960956,2,-1.2321064212278867,0.6146634198984329
7456,186,-0.100044524973943,1,-1.460217813151241,1.1086158046371088
7456,44,-0.747390682573861,2,-1.460217813151241,0.9643846141175696
7457,807,0.194130064531962,1,-0.22406935022475438,0.7373685489691884
7457,807,0.832468332956906,2,-0.22406935022475438,0.7373685489691884
7458,916,0.189625119501516,1,-0.6760533305591269,1.0275903663568788
7458,916,0.513448952093988,2,-0.6760533305591269,1.0275903663568788
7459,689,1.87336638245072,1,0.8434678144520541,0.931010062665156
7459,689,1.6755893717837,2,0.8434678144520541,0.931010062665156
7460,76,0.665314482433814,1,1.3620852594249468,-0.4631118102504298
7460,76,1.13263241591522,2,1.3620852594249468,-0.4631118102504298
7461,297,0.759984628687973,1,0.532575990480868,0.35108553807166354
7461,297,1.00733842841709,2,0.532575990480868,0.35108553807166354
7462,656,-0.390439372282617,1,-0.7368802933734055,0.4842974014253456
7462,656,-0.114726411613503,2,-0.7368802933734055,0.4842974014253456
7463,678,1.30515417343087,1,0.6030004839304692,0.44755408681699393
7463,457,0.767525324488261,2,0.6030004839304692,0.41912444324119885
7464,308,-0.285912398956298,1,-1.4122593442275777,1.0314401529884052
7464,116,-0.488409605457907,2,-1.4122593442275777,1.0187565310525457
7465,317,-1.1817167674906,1,-1.5569116566704904,0.6774522125218608
7465,317,-0.577202120806659,2,-1.5569116566704904,0.6774522125218608
7466,441,0.315228134556599,1,-0.6520588755152814,0.9408265396930989
7466,441,0.262307193799036,2,-0.6520588755152814,0.9408265396930989
7467,861,-0.730461584476172,1,-0.8189708646788136,0.13545460668631118
7467,861,-0.636570931508833,2,-0.8189708646788136,0.13545460668631118
7468,318,-1.04972972055458,1,-1.9672256409210718,1.0066809946567612
7468,318,-0.871359571974041,2,-1.9672256409210718,1.0066809946567612
7469,766,0.132471323478253,1,-0.09929323378096461,0.2829062170319006
7469,766,0.234754643023619,2,-0.09929323378096461,0.2829062170319006
7470,605,-1.03478642139518,1,-1.1073011170430709,0.3120499609273305
7470,605,-0.555715890836301,2,-1.1073011170430709,0.3120499609273305
7471,105,1.20723967877693,1,0.2804900939037758,1.115081285090699
7471,105,1.58390307921202,2,0.2804900939037758,1.115081285090699
7472,745,-0.344659144803042,1,-0.6579077616360283,0.28667760702267525
7472,745,-0.397801164423664,2,-0.6579077616360283,0.28667760702267525
7473,285,-0.46523745921416,1,-0.4976997790045322,0.2324017140342481
7473,285,-0.0653586707264083,2,-0.4976997790045322,0.2324017140342481
7474,872,-0.893217405201908,1,-1.0114692877018936,0.23924526087725223
7474,872,-0.651230648447375,2,-1.0114692877018936,0.23924526087725223
7475,251,1.95963699691151,1,0.46103063848612247,1.1304600050792675
7475,251,1.22334429021927,2,0.46103063848612247,1.1304600050792675
7476,807,0.767412227614222,1,0.13412851206912269,0.7373685489691884
7476,300,0.642279448221082,2,0.13412851206912269,0.4040661027278702
7477,925,1.25979854732696,1,0.07806224648539506,1.24863256895314
7477,925,1.39359108355011,2,0.07806224648539506,1.24863256895314
7478,998,1.46733276125387,1,0.2098257470180258,1.218659957966609
7478,998,1.3896386487154,2,0.2098257470180258,1.218659957966609
7479,306,-1.31471501998952,1,-1.301202657579981,0.38045476009301865
7479,102,-0.299586894986552,2,-1.301202657579981,0.6076486400908716
7480,997,0.963269613878174,1,0.7609897892329334,0.3086792938241886
7480,997,1.17606855223607,2,0.7609897892329334,0.3086792938241886
7481,825,-0.474483795806508,1,-0.6967035235434412,0.5143512991236787
7481,825,0.109779346966983,2,-0.6967035235434412,0.5143512991236787
7482,237,-2.48079397335447,1,-2.4416804970073644,0.07497642716033977
7482,996,-1.10782440199285,2,-2.4416804970073644,1.219766191507069
7483,945,-0.95790721002445,1,-1.2384680232265741,0.6519672944423177
7483,945,-0.215094247544063,2,-1.2384680232265741,0.6519672944423177
7484,845,-0.554033380765598,1,-1.125197194306807,0.8711982202082655
7484,396,-0.832304739025285,2,-1.125197194306807,-0.007141951385534583
7485,608,0.925199958176767,1,1.1349902294773333,-0.05307535228977986
7485,608,1.23862979619834,2,1.1349902294773333,-0.05307535228977986
7486,541,-2.09199620500293,1,-2.5045553053336116,0.5926005092107662
7486,541,-1.73191338724276,2,-2.5045553053336116,0.5926005092107662
7487,672,-0.243737754415407,1,-0.32088473691310937,0.026697558863771894
7487,672,-0.344636601683268,2,-0.32088473691310937,0.026697558863771894
7488,233,-1.14821157776032,1,-1.5317010344256312,0.09512248807409006
7488,358,-1.25762425767474,2,-1.5317010344256312,0.5624437453421126
7489,239,0.452372927395145,1,-0.7044185862350933,0.8843024557780308
7489,239,-0.0926051883092702,2,-0.7044185862350933,0.8843024557780308
7490,651,0.665561797265296,1,-0.8785863481619001,1.46810728032243
7490,651,0.513480067055764,2,-0.8785863481619001,1.46810728032243
7491,385,0.959944730116572,1,0.45254760381008663,0.6182355403281279
7491,46,1.25418128671971,2,0.45254760381008663,0.6907952688879809
7492,954,1.15061309352794,1,0.7263940076502192,0.4689122822260769
7492,569,1.81196049652293,2,0.7263940076502192,1.0408732925243545
7493,845,0.893300530428717,1,0.22697541318262204,0.8711982202082655
7493,586,0.69720595455992,2,0.22697541318262204,0.2653574384151274
7494,880,1.30625141561287,1,1.223699820698477,0.2651589724316208
7494,276,3.21908187731608,2,1.223699820698477,1.8127746791003752
7495,452,-0.443614084334647,1,-1.3712577323613369,0.6675444789250528
7495,452,-0.963812422537921,2,-1.3712577323613369,0.6675444789250528
7496,177,-0.555640037721999,1,-0.6900039616693636,0.2150084636131151
7496,489,0.204276014418365,2,-0.6900039616693636,0.8136354364219782
7497,675,1.59687762030261,1,0.5777445876428182,0.6790426589437408
7497,675,0.916696872870508,2,0.5777445876428182,0.6790426589437408
7498,62,-0.0423056811155647,1,-1.173874152609415,0.6912437886585793
7498,62,-0.922955046786107,2,-1.173874152609415,0.6912437886585793
7499,629,-0.637380673411444,1,-1.5992908255736478,0.6750198905480358
7499,629,-1.21116119663978,2,-1.5992908255736478,0.6750198905480358
7500,395,1.80518477474637,1,0.25341418502844815,1.484484959108177
7500,606,1.16407797365539,2,0.25341418502844815,0.9779494192366863
7501,899,1.22089259479886,1,0.44441661473364613,0.8088413181071887
7501,899,1.28562327088281,2,0.44441661473364613,0.8088413181071887
7502,240,-1.69789510883337,1,-1.4908862546487063,-0.37639553350448374
7502,240,-2.03666846747301,2,-1.4908862546487063,-0.37639553350448374
7503,815,-2.2557566229511,1,-2.473512145326835,0.2918822662051401
7503,815,-2.10750313529229,2,-2.473512145326835,0.2918822662051401
7504,21,-1.89988528205927,1,-1.3992888460403363,-0.4121765003919036
7504,21,-1.72304541080521,2,-1.3992888460403363,-0.4121765003919036
7505,731,-0.890830538777906,1,-1.8644950147460657,0.8442614877674601
7505,341,-1.19211783720399,2,-1.8644950147460657,0.8017801657427754
7506,294,-0.10972073842921,1,-1.2651534638882174,1.1536050154263748
7506,374,-0.668775438584418,2,-1.2651534638882174,0.598205735336432
7507,940,0.381847534439982,1,-0.8093977247107288,1.0307773516044194
7507,940,0.0609117193473992,2,-0.8093977247107288,1.0307773516044194
7508,43,1.02791384693574,1,0.4377572454378703,0.5468341179928197
7508,43,0.94126887992564,2,0.4377572454378703,0.5468341179928197
7509,338,-1.98875054930704,1,-2.239900087954177,0.26465388613063195
7509,338,-1.96174185434005,2,-2.239900087954177,0.26465388613063195
7510,587,-1.15996529679905,1,-0.9732067011485351,-0.09240833917450529
7510,587,-0.971264783847031,2,-0.9732067011485351,-0.09240833917450529
7511,777,-1.72681413569041,1,-1.0081434750849645,-0.6125089171065705
7511,777,-1.51449064869266,2,-1.0081434750849645,-0.6125089171065705
7512,480,2.09442516221859,1,0.7091637022908488,1.0171056881900074
7512,877,1.34141468335521,2,0.7091637022908488,1.000406752802095
7513,227,-1.96203294612403,1,-1.7952333572550538,0.004469507219348706
7513,227,-1.61949475394738,2,-1.7952333572550538,0.004469507219348706
7514,667,-1.89812325083954,1,-2.1915001302802217,0.5752640447030269
7514,667,-1.33434892031485,2,-2.1915001302802217,0.5752640447030269
7515,194,1.6235734983514,1,0.6604018974642527,1.0031697085155022
7515,194,1.70356971360811,2,0.6604018974642527,1.0031697085155022
7516,125,-1.11684915699376,1,-0.2947120366302893,-0.7295535790145141
7516,615,0.387826994690355,2,-0.2947120366302893,0.5899554899716877
7517,852,-0.149073651613394,1,-0.7706790541716138,0.4944630209613348
7517,852,-0.403358414807164,2,-0.7706790541716138,0.4944630209613348
7518,645,-1.1057617129437,1,-1.2412804002046873,0.21081715195345116
7518,645,-0.955164783558772,2,-1.2412804002046873,0.21081715195345116
7519,961,-2.51359375605656,1,-3.0866044771697636,0.5016111354024988
7519,543,-3.2810410396243,2,-3.0866044771697636,-0.12303697674383185
7520,695,1.54543546708097,1,-0.010056824712119328,1.3768970046012368
7520,575,0.697111023129221,2,-0.010056824712119328,0.8857631350331928
7521,420,0.165177371547755,1,-0.8683825030784931,1.0988392390275237
7521,331,0.00351916161369081,2,-0.8683825030784931,0.8066223002909083
7522,862,0.259614592617907,1,0.1537925049091689,0.1128374515260151
7522,862,0.273645320252461,2,0.1537925049091689,0.1128374515260151
7523,182,0.129038213423135,1,-0.6158429777583383,0.4776413848806253
7523,182,-0.405441399178561,2,-0.6158429777583383,0.4776413848806253
7524,328,0.799469887572574,1,0.7745390789194966,0.39495434222092907
7524,166,1.43129128220512,2,0.7745390789194966,0.28672866971777156
7525,390,0.485187810253281,1,-0.1394173825112302,0.5672944250791022
7525,390,0.370566274882463,2,-0.1394173825112302,0.5672944250791022
7526,64,0.206678628529523,1,-0.0799391212192967,0.3684763357530716
7526,415,0.772262612640469,2,-0.0799391212192967,0.7703431478555137
7527,375,-1.3619022973125,1,-2.437730702788562,1.3346335156304014
7527,515,-1.40779280397276,2,-2.437730702788562,0.7711327886614632
7528,221,0.866621375190624,1,0.43684267534274823,0.6026693854283188
7528,221,1.21240274635151,2,0.43684267534274823,0.6026693854283188
7529,153,0.674493121397281,1,0.5039341688751311,0.30549771451777646
7529,153,0.944370645388534,2,0.5039341688751311,0.30549771451777646
7530,392,1.56829177855531,1,0.3755087430605666,1.2783235023910384
7530,392,1.7393727123479,2,0.3755087430605666,1.2783235023910384
7531,548,0.321044929610205,1,-0.5404827965217589,1.2132050810161914
7531,548,1.02439963937866,2,-0.5404827965217589,1.2132050810161914
7532,835,-1.38440823837561,1,-1.4932795483390482,0.3497101849357328
7532,330,-0.133825512148021,2,-1.4932795483390482,1.118615161218733
7533,867,-0.511999313927466,1,-0.5878337040220474,0.13642476826224342
7533,867,-0.390818557592142,2,-0.5878337040220474,0.13642476826224342
7534,209,1.01933036280383,1,0.45183633579920535,0.4342954560273601
7534,209,0.752933220849301,2,0.45183633579920535,0.4342954560273601
7535,514,-0.0169573660874795,1,0.2856231959110245,-0.32208415955401515
7535,514,-0.0559645611985019,2,0.2856231959110245,-0.32208415955401515
7536,324,1.2650020840692,1,0.4733354595789385,0.8864312819283366
7536,324,1.45453139894535,2,0.4733354595789385,0.8864312819283366
7537,198,0.0111233696357692,1,-0.7139141637321096,0.8509943559314777
7537,198,0.263037014762967,2,-0.7139141637321096,0.8509943559314777
7538,636,0.754019161308116,1,1.0515276151836135,-0.372551745061843
7538,636,0.603932578935425,2,1.0515276151836135,-0.372551745061843
7539,970,-0.211947040451288,1,-1.0025901682874951,0.524739838567757
7539,660,-1.07625726701326,2,-1.0025901682874951,0.19223619054268537
7540,461,-3.05267441401561,1,-3.1030140726604385,0.1479688740508334
7540,461,-2.8574159832036,2,-3.1030140726604385,0.1479688740508334
7541,199,1.44380039403529,1,0.18750720626967154,0.9369253265032235
7541,199,0.8050646715105,2,0.18750720626967154,0.9369253265032235
7542,741,-0.0377000631774089,1,-0.462502531979767,0.5111882381207425
7542,741,0.13507147545936,2,-0.462502531979767,0.5111882381207425
7543,610,-1.1727699312621,1,-2.068659268733147,0.7119569853610921
7543,610,-1.54063463548201,2,-2.068659268733147,0.7119569853610921
7544,431,0.0477650174398543,1,0.15833347429424582,-0.08498602718451793
7544,431,0.0989298767796015,2,0.15833347429424582,-0.08498602718451793
7545,983,-1.53275410839425,1,-1.8958808167844943,0.39179863368398926
7545,983,-1.47541025780676,2,-1.8958808167844943,0.39179863368398926
7546,977,-0.943335978384423,1,-1.6539065314101,0.6209695323234136
7546,977,-1.12253801978895,2,-1.6539065314101,0.6209695323234136
7547,799,1.9598169241394,1,0.5494979902590318,1.4342542277770043
7547,141,1.76998883894159,2,0.5494979902590318,1.1965555547859223
7548,406,-3.86081542160267,1,-3.491794535469066,-0.602567923464469
7548,406,-4.3279094962644,2,-3.491794535469066,-0.602567923464469
7549,800,-0.136837095410766,1,-0.195945687111582,-0.025986208621433495
7549,800,-0.307026696055265,2,-0.195945687111582,-0.025986208621433495
7550,742,0.755579401661052,1,-0.8395952946997185,1.489653686170687
7550,713,-0.587693822133617,2,-0.8395952946997185,0.357422482756185
7551,407,-0.839907340861843,1,-0.89559355630962,0.13763712043112092
7551,407,-0.676005530895155,2,-0.89559355630962,0.13763712043112092
7552,725,0.0535545952834863,1,-0.30576513376866926,0.3594669625322887
7552,725,0.0538490622437526,2,-0.30576513376866926,0.3594669625322887
7553,674,-0.398798388753676,1,-1.1416856865453786,0.9545965557741136
7553,972,-0.28339306899009,2,-1.1416856865453786,0.6465833595728775
7554,600,-1.26929788294564,1,-0.6196156073641296,-0.5223733598240404
7554,600,-1.0146800514307,2,-0.6196156073641296,-0.5223733598240404
7555,922,-1.77645028069379,1,-1.9067592714337933,-0.01044261454406168
7555,922,-2.05795349126192,2,-1.9067592714337933,-0.01044261454406168
7556,310,1.76896569506309,1,1.1013453942071305,0.5288820073056493
7556,43,1.50944121864964,2,1.1013453942071305,0.5468341179928197
7557,370,2.5428231971682,1,0.45133175707682094,2.054925728099974
7557,370,2.46969177318539,2,0.45133175707682094,2.054925728099974
7558,867,-0.90613115223047,1,-1.2188720334495984,0.13642476826224342
7558,867,-1.25876337814424,2,-1.2188720334495984,0.13642476826224342
7559,57,-0.735579177833979,1,-0.4279920109302746,-0.07264300720516435
7559,57,-0.265690858436899,2,-0.4279920109302746,-0.07264300720516435
7560,449,1.7541880767615,1,0.10126096315788202,1.807482467280813
7560,449,2.06329878411589,2,0.10126096315788202,1.807482467280813
7561,515,-0.376079444052827,1,-1.0008571894864617,0.7711327886614632
7561,527,-1.35345868354451,2,-1.0008571894864617,-0.49895653728587647
7562,733,0.02207477059861,1,-0.8762859698404204,1.0295509579570894
7562,733,0.284455205634728,2,-0.8762859698404204,1.0295509579570894
7563,118,-0.561530942394777,1,-0.5962239860987697,0.30335959170509585
7563,118,-0.0241978463925707,2,-0.5962239860987697,0.30335959170509585
7564,223,1.49020338003484,1,0.6799241293242682,0.8480477913090396
7564,532,1.42499892011323,2,0.6799241293242682,0.7073062501904939
7565,49,-0.159155795977814,1,-1.1779443444227398,0.6681770140244221
7565,762,-1.25792136656837,2,-1.1779443444227398,0.2706345122748733
7566,525,-0.328905585941664,1,0.06180834973205635,-0.04584956645929237
7566,525,0.360823152487192,2,0.06180834973205635,-0.04584956645929237
7567,207,-1.87056219090289,1,-1.3798197395848686,-0.20496220777677646
7567,207,-1.2990017038204,2,-1.3798197395848686,-0.20496220777677646
7568,668,-1.34016708765626,1,-0.9933620826837188,0.037480373979175134
7568,22,-0.0777288395244011,2,-0.9933620826837188,0.5313478642076015
7569,314,-0.568425166359755,1,-0.775566969867321,-0.20477982884405654
